,total_RE,white,black,aindian,asian,pacisland,other,latinx,total_poverty,under_poverty,income,county,state,tract,GEOID10,acs_year
849,4540.0,2241.0,519.0,44.0,165.0,138.0,540.0,893.0,4469.0,1056.0,42949.0,053,53,062000,53053062000,2015
850,5264.0,1975.0,588.0,56.0,1053.0,0.0,399.0,1193.0,5264.0,1311.0,46792.0,053,53,062300,53053062300,2015
851,5522.0,3736.0,526.0,114.0,514.0,0.0,398.0,234.0,5502.0,1206.0,50595.0,053,53,062400,53053062400,2015
852,7917.0,4487.0,1068.0,74.0,810.0,0.0,698.0,760.0,7796.0,1171.0,52900.0,053,53,062500,53053062500,2015
853,3166.0,1636.0,672.0,88.0,272.0,39.0,214.0,245.0,3120.0,594.0,35202.0,053,53,062600,53053062600,2015
854,6408.0,3023.0,1503.0,0.0,202.0,0.0,575.0,1094.0,6288.0,1516.0,35672.0,053,53,062801,53053062801,2015
855,4159.0,2257.0,609.0,53.0,321.0,128.0,413.0,371.0,4148.0,534.0,61694.0,053,53,062802,53053062802,2015
856,7406.0,3901.0,1035.0,77.0,326.0,195.0,635.0,1237.0,7387.0,1414.0,47250.0,053,53,062900,53053062900,2015
857,3049.0,1457.0,490.0,25.0,86.0,122.0,467.0,375.0,3037.0,509.0,51813.0,053,53,063000,53053063000,2015
858,4459.0,2221.0,413.0,126.0,275.0,83.0,481.0,860.0,4360.0,806.0,52889.0,053,53,063100,53053063100,2015
859,5511.0,3417.0,355.0,48.0,401.0,112.0,513.0,665.0,5468.0,1042.0,50331.0,053,53,063200,53053063200,2015
860,8513.0,2292.0,975.0,116.0,1371.0,377.0,205.0,3102.0,8360.0,1598.0,54150.0,053,53,063300,53053063300,2015
861,7353.0,3858.0,919.0,39.0,826.0,44.0,790.0,877.0,7275.0,1606.0,42787.0,053,53,063400,53053063400,2015
862,4363.0,1522.0,597.0,0.0,515.0,148.0,567.0,1014.0,4362.0,705.0,49313.0,053,53,063501,53053063501,2015
863,4871.0,1645.0,499.0,13.0,1490.0,215.0,594.0,415.0,4871.0,743.0,46445.0,053,53,063502,53053063502,2015
864,3808.0,3291.0,126.0,21.0,33.0,24.0,68.0,245.0,3798.0,532.0,74808.0,053,53,070100,53053070100,2015
865,5678.0,4553.0,189.0,68.0,16.0,0.0,511.0,341.0,5651.0,268.0,82083.0,053,53,070203,53053070203,2015
866,3854.0,3126.0,0.0,41.0,41.0,0.0,153.0,493.0,3669.0,579.0,65754.0,053,53,070204,53053070204,2015
867,3220.0,2846.0,0.0,0.0,0.0,0.0,112.0,262.0,3198.0,201.0,71875.0,053,53,070205,53053070205,2015
868,4042.0,3820.0,28.0,5.0,2.0,0.0,79.0,108.0,4008.0,223.0,83065.0,053,53,070206,53053070206,2015
869,5173.0,4648.0,10.0,67.0,27.0,0.0,347.0,74.0,5173.0,732.0,60125.0,053,53,070207,53053070207,2015
870,5277.0,4864.0,0.0,0.0,155.0,9.0,53.0,196.0,5277.0,229.0,122743.0,053,53,070307,53053070307,2015
871,3556.0,3386.0,48.0,1.0,44.0,0.0,56.0,21.0,3554.0,294.0,75486.0,053,53,070308,53053070308,2015
872,5273.0,4554.0,103.0,24.0,80.0,81.0,233.0,198.0,5263.0,427.0,73629.0,053,53,070309,53053070309,2015
873,5322.0,4612.0,54.0,43.0,71.0,0.0,411.0,131.0,5316.0,403.0,82038.0,053,53,070310,53053070310,2015
874,5102.0,4043.0,104.0,84.0,70.0,0.0,91.0,699.0,5014.0,776.0,82016.0,053,53,070311,53053070311,2015
875,5693.0,4713.0,66.0,1.0,143.0,0.0,444.0,326.0,5647.0,392.0,102198.0,053,53,070312,53053070312,2015
876,5640.0,4988.0,0.0,96.0,26.0,0.0,369.0,161.0,5602.0,291.0,93042.0,053,53,070313,53053070313,2015
877,3270.0,2926.0,0.0,9.0,84.0,0.0,202.0,49.0,3270.0,176.0,104000.0,053,53,070314,53053070314,2015
878,5597.0,4360.0,20.0,0.0,643.0,61.0,309.0,204.0,5585.0,271.0,95400.0,053,53,070315,53053070315,2015
879,5756.0,3586.0,468.0,21.0,841.0,0.0,663.0,177.0,5756.0,38.0,61590.0,053,53,070316,53053070316,2015
880,2294.0,1934.0,4.0,0.0,56.0,0.0,35.0,265.0,2291.0,298.0,67656.0,053,53,070401,53053070401,2015
881,3802.0,3140.0,4.0,44.0,7.0,91.0,162.0,354.0,3692.0,192.0,66935.0,053,53,070403,53053070403,2015
882,4870.0,4075.0,44.0,39.0,113.0,0.0,313.0,286.0,4823.0,835.0,79422.0,053,53,070404,53053070404,2015
883,6198.0,5150.0,168.0,72.0,229.0,0.0,247.0,332.0,6170.0,408.0,61750.0,053,53,070703,53053070703,2015
884,2328.0,1776.0,0.0,25.0,271.0,0.0,143.0,113.0,2300.0,297.0,55236.0,053,53,071100,53053071100,2015
885,4866.0,3864.0,80.0,131.0,319.0,25.0,219.0,228.0,4855.0,448.0,75455.0,053,53,071205,53053071205,2015
886,6552.0,5300.0,217.0,81.0,269.0,0.0,268.0,417.0,6539.0,718.0,59034.0,053,53,071206,53053071206,2015
887,6354.0,4522.0,103.0,0.0,295.0,0.0,559.0,875.0,6303.0,631.0,46293.0,053,53,071207,53053071207,2015
888,7692.0,5422.0,246.0,72.0,538.0,98.0,659.0,657.0,7692.0,749.0,53346.0,053,53,071208,53053071208,2015
889,4120.0,3416.0,112.0,0.0,184.0,22.0,213.0,141.0,4050.0,416.0,89107.0,053,53,071209,53053071209,2015
890,4521.0,3802.0,8.0,15.0,296.0,12.0,136.0,252.0,4494.0,248.0,89614.0,053,53,071210,53053071210,2015
891,6298.0,4083.0,454.0,0.0,524.0,25.0,589.0,623.0,6249.0,718.0,64916.0,053,53,071304,53053071304,2015
892,3729.0,2787.0,52.0,0.0,188.0,77.0,231.0,394.0,3729.0,514.0,56458.0,053,53,071305,53053071305,2015
893,6380.0,4501.0,387.0,40.0,599.0,0.0,661.0,192.0,6337.0,253.0,72727.0,053,53,071306,53053071306,2015
894,4709.0,3569.0,333.0,123.0,91.0,57.0,196.0,340.0,4662.0,556.0,59583.0,053,53,071307,53053071307,2015
895,4475.0,2778.0,169.0,18.0,90.0,164.0,929.0,305.0,4453.0,715.0,68561.0,053,53,071309,53053071309,2015
896,4940.0,3588.0,200.0,0.0,265.0,0.0,397.0,490.0,4940.0,181.0,87295.0,053,53,071310,53053071310,2015
897,4096.0,2786.0,320.0,53.0,171.0,113.0,377.0,270.0,4048.0,288.0,59356.0,053,53,071403,53053071403,2015
898,6992.0,4177.0,659.0,86.0,528.0,294.0,494.0,754.0,6970.0,774.0,73833.0,053,53,071406,53053071406,2015
899,7011.0,4617.0,891.0,0.0,95.0,178.0,208.0,1022.0,6863.0,622.0,62375.0,053,53,071407,53053071407,2015
900,3910.0,2181.0,396.0,0.0,106.0,477.0,394.0,356.0,3910.0,585.0,52698.0,053,53,071408,53053071408,2015
901,4460.0,2357.0,315.0,120.0,256.0,501.0,360.0,551.0,4362.0,933.0,49172.0,053,53,071409,53053071409,2015
902,7101.0,4230.0,856.0,0.0,591.0,0.0,73.0,1351.0,6795.0,1016.0,57344.0,053,53,071410,53053071410,2015
903,5269.0,3167.0,664.0,19.0,123.0,139.0,448.0,709.0,5244.0,644.0,66558.0,053,53,071411,53053071411,2015
904,5271.0,3072.0,492.0,151.0,180.0,85.0,540.0,751.0,5215.0,439.0,45189.0,053,53,071503,53053071503,2015
905,5838.0,3775.0,635.0,0.0,484.0,117.0,373.0,421.0,4419.0,1528.0,40534.0,053,53,071504,53053071504,2015
906,5060.0,3289.0,527.0,0.0,255.0,305.0,266.0,409.0,5044.0,425.0,60382.0,053,53,071505,53053071505,2015
907,5094.0,3073.0,536.0,47.0,345.0,379.0,307.0,407.0,5093.0,453.0,69951.0,053,53,071506,53053071506,2015
908,4852.0,1944.0,626.0,43.0,556.0,3.0,111.0,1544.0,4813.0,1075.0,40281.0,053,53,071601,53053071601,2015
909,6650.0,3439.0,850.0,31.0,973.0,231.0,546.0,580.0,6622.0,932.0,44769.0,053,53,071602,53053071602,2015
910,3503.0,1507.0,613.0,0.0,506.0,20.0,128.0,590.0,3399.0,1066.0,29032.0,053,53,071703,53053071703,2015
911,4973.0,1263.0,583.0,97.0,215.0,106.0,541.0,2157.0,4949.0,1414.0,31200.0,053,53,071704,53053071704,2015
912,3821.0,2085.0,177.0,92.0,330.0,250.0,205.0,682.0,3821.0,889.0,42060.0,053,53,071705,53053071705,2015
913,1872.0,930.0,287.0,0.0,77.0,232.0,87.0,250.0,1872.0,287.0,38631.0,053,53,071706,53053071706,2015
914,2852.0,1797.0,301.0,22.0,235.0,13.0,75.0,409.0,2838.0,544.0,42083.0,053,53,071707,53053071707,2015
915,5522.0,2665.0,838.0,28.0,434.0,13.0,307.0,1138.0,5519.0,1176.0,36570.0,053,53,071803,53053071803,2015
916,4434.0,1026.0,409.0,155.0,847.0,447.0,527.0,1023.0,4356.0,1273.0,31369.0,053,53,071805,53053071805,2015
917,4175.0,1097.0,711.0,148.0,86.0,327.0,307.0,1499.0,4153.0,1925.0,23590.0,053,53,071806,53053071806,2015
918,3568.0,1655.0,457.0,8.0,429.0,117.0,412.0,490.0,3559.0,553.0,41035.0,053,53,071807,53053071807,2015
919,4188.0,1752.0,393.0,44.0,328.0,42.0,233.0,1396.0,4180.0,1356.0,35320.0,053,53,071808,53053071808,2015
920,4924.0,2769.0,502.0,122.0,478.0,124.0,200.0,729.0,4889.0,861.0,48125.0,053,53,071901,53053071901,2015
921,4995.0,4005.0,182.0,36.0,205.0,0.0,210.0,344.0,4941.0,533.0,90640.0,053,53,071902,53053071902,2015
922,4345.0,2108.0,288.0,82.0,138.0,84.0,199.0,1446.0,4269.0,1705.0,22886.0,053,53,072000,53053072000,2015
923,5277.0,3387.0,389.0,44.0,757.0,21.0,380.0,299.0,4862.0,463.0,73750.0,053,53,072105,53053072105,2015
924,6156.0,3829.0,756.0,11.0,425.0,0.0,286.0,849.0,6088.0,989.0,45337.0,053,53,072106,53053072106,2015
925,4180.0,2836.0,272.0,0.0,340.0,0.0,328.0,390.0,4180.0,278.0,67909.0,053,53,072107,53053072107,2015
926,5695.0,3693.0,617.0,164.0,364.0,198.0,222.0,419.0,5610.0,634.0,55108.0,053,53,072108,53053072108,2015
927,3415.0,2392.0,188.0,34.0,378.0,24.0,99.0,280.0,3395.0,191.0,71061.0,053,53,072109,53053072109,2015
928,2644.0,1829.0,92.0,0.0,250.0,22.0,298.0,142.0,2634.0,308.0,58426.0,053,53,072111,53053072111,2015
929,4361.0,2124.0,477.0,51.0,389.0,284.0,316.0,720.0,4353.0,419.0,54219.0,053,53,072112,53053072112,2015
930,5994.0,4512.0,297.0,59.0,291.0,39.0,589.0,207.0,5943.0,341.0,60700.0,053,53,072305,53053072305,2015
931,4479.0,2883.0,622.0,0.0,362.0,0.0,246.0,366.0,4446.0,388.0,42267.0,053,53,072307,53053072307,2015
932,7538.0,4857.0,372.0,17.0,542.0,372.0,568.0,810.0,7439.0,738.0,73026.0,053,53,072308,53053072308,2015
933,5872.0,4443.0,188.0,76.0,294.0,3.0,567.0,301.0,5872.0,789.0,57431.0,053,53,072309,53053072309,2015
934,3700.0,2829.0,177.0,36.0,126.0,0.0,256.0,276.0,3670.0,363.0,62888.0,053,53,072310,53053072310,2015
935,4412.0,2194.0,734.0,49.0,328.0,0.0,540.0,567.0,4382.0,601.0,45132.0,053,53,072311,53053072311,2015
936,5245.0,3270.0,234.0,0.0,977.0,0.0,415.0,349.0,5135.0,872.0,49205.0,053,53,072312,53053072312,2015
937,3589.0,2544.0,216.0,12.0,429.0,0.0,255.0,133.0,3589.0,339.0,71968.0,053,53,072313,53053072313,2015
938,4113.0,3666.0,0.0,87.0,107.0,25.0,67.0,161.0,4113.0,82.0,98492.0,053,53,072405,53053072405,2015
939,6070.0,5562.0,24.0,29.0,127.0,0.0,44.0,284.0,6048.0,67.0,94773.0,053,53,072406,53053072406,2015
940,4795.0,3464.0,129.0,163.0,394.0,0.0,118.0,508.0,4616.0,411.0,59952.0,053,53,072407,53053072407,2015
941,6009.0,5359.0,81.0,59.0,99.0,35.0,126.0,206.0,5886.0,306.0,76294.0,053,53,072408,53053072408,2015
942,2572.0,2317.0,20.0,8.0,4.0,0.0,107.0,116.0,2572.0,85.0,94769.0,053,53,072409,53053072409,2015
943,3731.0,3281.0,26.0,0.0,148.0,0.0,230.0,37.0,3731.0,191.0,95208.0,053,53,072410,53053072410,2015
944,4451.0,3779.0,11.0,157.0,136.0,38.0,231.0,88.0,4447.0,457.0,71922.0,053,53,072503,53053072503,2015
945,5242.0,4156.0,194.0,92.0,95.0,0.0,518.0,187.0,4060.0,336.0,88641.0,053,53,072504,53053072504,2015
946,7063.0,6131.0,0.0,14.0,360.0,0.0,158.0,400.0,7063.0,206.0,85463.0,053,53,072505,53053072505,2015
947,3133.0,2747.0,58.0,1.0,160.0,1.0,105.0,61.0,3115.0,303.0,72361.0,053,53,072506,53053072506,2015
948,2675.0,2192.0,13.0,114.0,101.0,0.0,83.0,149.0,2675.0,174.0,73971.0,053,53,072507,53053072507,2015
949,5474.0,4521.0,74.0,85.0,85.0,15.0,271.0,423.0,5434.0,516.0,61034.0,053,53,072601,53053072601,2015
950,4190.0,3938.0,0.0,0.0,15.0,7.0,125.0,97.0,4175.0,401.0,53750.0,053,53,072602,53053072602,2015
951,4753.0,4339.0,91.0,56.0,46.0,0.0,153.0,68.0,4503.0,631.0,50897.0,053,53,072603,53053072603,2015
952,9192.0,6026.0,779.0,29.0,616.0,235.0,721.0,786.0,9192.0,570.0,76080.0,053,53,072800,53053072800,2015
953,3288.0,1591.0,518.0,26.0,123.0,26.0,119.0,885.0,2845.0,152.0,47500.0,053,53,072901,53053072901,2015
954,3700.0,2040.0,671.0,1.0,176.0,49.0,186.0,533.0,1952.0,131.0,62500.0,053,53,072903,53053072903,2015
955,6027.0,3554.0,699.0,6.0,118.0,196.0,312.0,1142.0,5786.0,524.0,42327.0,053,53,072905,53053072905,2015
956,1557.0,1027.0,179.0,0.0,85.0,19.0,53.0,194.0,63.0,0.0,101875.0,053,53,072906,53053072906,2015
957,5792.0,3365.0,700.0,21.0,103.0,364.0,75.0,1164.0,5352.0,826.0,47105.0,053,53,072907,53053072907,2015
958,6125.0,5391.0,2.0,121.0,120.0,0.0,196.0,295.0,6070.0,889.0,62324.0,053,53,073001,53053073001,2015
959,5500.0,4845.0,46.0,40.0,15.0,48.0,367.0,139.0,5500.0,932.0,47716.0,053,53,073005,53053073005,2015
960,3763.0,3400.0,0.0,0.0,37.0,0.0,65.0,242.0,3743.0,211.0,70769.0,053,53,073006,53053073006,2015
961,8026.0,4575.0,552.0,0.0,284.0,161.0,1069.0,1385.0,8026.0,717.0,70373.0,053,53,073108,53053073108,2015
962,3577.0,2919.0,38.0,42.0,163.0,0.0,104.0,311.0,3577.0,131.0,93625.0,053,53,073110,53053073110,2015
963,4379.0,3707.0,65.0,15.0,63.0,0.0,158.0,371.0,4340.0,490.0,72420.0,053,53,073111,53053073111,2015
964,6875.0,5279.0,266.0,77.0,138.0,302.0,319.0,443.0,6762.0,362.0,73333.0,053,53,073113,53053073113,2015
965,5525.0,4350.0,451.0,8.0,27.0,0.0,387.0,302.0,5494.0,441.0,60064.0,053,53,073114,53053073114,2015
966,4130.0,3272.0,38.0,76.0,134.0,0.0,286.0,324.0,4109.0,378.0,70271.0,053,53,073115,53053073115,2015
967,3628.0,3051.0,64.0,36.0,123.0,1.0,204.0,149.0,3535.0,323.0,65091.0,053,53,073116,53053073116,2015
968,3826.0,3497.0,77.0,132.0,18.0,0.0,25.0,77.0,3770.0,428.0,61094.0,053,53,073117,53053073117,2015
969,4269.0,3758.0,0.0,32.0,100.0,0.0,106.0,248.0,4246.0,109.0,76939.0,053,53,073118,53053073118,2015
970,2965.0,2806.0,19.0,15.0,24.0,0.0,85.0,16.0,2922.0,149.0,77083.0,053,53,073119,53053073119,2015
971,4138.0,2873.0,396.0,12.0,267.0,76.0,235.0,231.0,4138.0,643.0,54250.0,053,53,073120,53053073120,2015
972,4809.0,3310.0,120.0,74.0,181.0,51.0,389.0,684.0,4790.0,121.0,82910.0,053,53,073121,53053073121,2015
973,4446.0,2928.0,229.0,99.0,234.0,63.0,395.0,498.0,4438.0,354.0,79375.0,053,53,073122,53053073122,2015
974,5106.0,3413.0,212.0,0.0,474.0,78.0,430.0,438.0,5099.0,189.0,91899.0,053,53,073123,53053073123,2015
975,3755.0,3128.0,0.0,52.0,65.0,0.0,292.0,218.0,3732.0,123.0,60994.0,053,53,073124,53053073124,2015
976,9541.0,6991.0,693.0,184.0,265.0,0.0,474.0,934.0,9541.0,1168.0,69302.0,053,53,073125,53053073125,2015
977,4158.0,1997.0,485.0,157.0,330.0,18.0,525.0,617.0,4158.0,372.0,75625.0,053,53,073126,53053073126,2015
978,5855.0,5381.0,6.0,9.0,97.0,0.0,123.0,239.0,5847.0,674.0,51942.0,053,53,073200,53053073200,2015
979,5884.0,4414.0,75.0,29.0,132.0,0.0,608.0,626.0,5684.0,829.0,46331.0,053,53,073301,53053073301,2015
980,3790.0,3180.0,21.0,41.0,97.0,13.0,220.0,212.0,3785.0,258.0,60766.0,053,53,073302,53053073302,2015
981,5703.0,4736.0,97.0,8.0,126.0,0.0,339.0,367.0,5502.0,618.0,65265.0,053,53,073404,53053073404,2015
982,3521.0,2565.0,160.0,22.0,169.0,12.0,194.0,399.0,3407.0,502.0,59147.0,053,53,073405,53053073405,2015
983,5475.0,3870.0,141.0,47.0,500.0,0.0,442.0,475.0,5371.0,692.0,64471.0,053,53,073406,53053073406,2015
984,3855.0,3100.0,33.0,53.0,53.0,0.0,371.0,245.0,3796.0,327.0,64167.0,053,53,073407,53053073407,2015
985,4119.0,3476.0,33.0,47.0,2.0,106.0,83.0,372.0,4043.0,465.0,56360.0,053,53,073408,53053073408,2015
986,7289.0,5931.0,8.0,128.0,125.0,0.0,402.0,695.0,7207.0,533.0,81043.0,053,53,073500,53053073500,2015
987,2682.0,2120.0,85.0,18.0,171.0,0.0,179.0,109.0,2682.0,103.0,94833.0,053,53,940001,53053940001,2015
988,3788.0,2341.0,237.0,43.0,446.0,105.0,261.0,355.0,3736.0,608.0,57112.0,053,53,940002,53053940002,2015
989,7244.0,3169.0,743.0,143.0,1173.0,403.0,410.0,1193.0,7241.0,939.0,63190.0,053,53,940003,53053940003,2015
990,6617.0,5408.0,290.0,148.0,165.0,18.0,245.0,336.0,6591.0,491.0,65566.0,053,53,940004,53053940004,2015
991,6060.0,3453.0,489.0,149.0,697.0,81.0,373.0,818.0,6026.0,552.0,76464.0,053,53,940005,53053940005,2015
992,2901.0,557.0,963.0,15.0,677.0,88.0,355.0,238.0,2901.0,1524.0,18125.0,053,53,940006,53053940006,2015
993,3258.0,1204.0,231.0,446.0,343.0,155.0,296.0,574.0,3251.0,812.0,39515.0,053,53,940007,53053940007,2015
994,6050.0,3650.0,378.0,19.0,1010.0,37.0,422.0,534.0,6003.0,477.0,74550.0,053,53,940008,53053940008,2015
995,2878.0,2278.0,67.0,3.0,103.0,0.0,132.0,295.0,2878.0,94.0,68625.0,053,53,940009,53053940009,2015
996,4179.0,3290.0,91.0,11.0,98.0,10.0,73.0,606.0,4127.0,530.0,49902.0,053,53,940010,53053940010,2015
997,4357.0,3080.0,124.0,1.0,713.0,0.0,255.0,175.0,4333.0,135.0,106912.0,053,53,940011,53053940011,2015
998,5467.0,4884.0,32.0,49.0,120.0,0.0,98.0,276.0,5446.0,708.0,49382.0,055,53,960100,53055960100,2015
999,4641.0,4361.0,29.0,23.0,12.0,2.0,62.0,124.0,4569.0,329.0,69006.0,055,53,960300,53055960300,2015
1000,2842.0,2361.0,7.0,19.0,52.0,0.0,59.0,344.0,2755.0,286.0,50000.0,055,53,960400,53055960400,2015
1001,3006.0,2639.0,18.0,21.0,44.0,21.0,63.0,189.0,2985.0,500.0,48807.0,055,53,960500,53055960500,2015
1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,055,53,990100,53055990100,2015
1003,2249.0,2071.0,0.0,28.0,61.0,3.0,28.0,58.0,2224.0,129.0,64821.0,057,53,940200,53057940200,2015
1004,4791.0,4407.0,18.0,46.0,70.0,2.0,72.0,169.0,4757.0,303.0,73542.0,057,53,940300,53057940300,2015
1005,6976.0,6333.0,16.0,31.0,150.0,8.0,135.0,300.0,6954.0,454.0,72541.0,057,53,940400,53057940400,2015
1006,2551.0,2037.0,27.0,24.0,42.0,6.0,54.0,344.0,2503.0,574.0,36211.0,057,53,940500,53057940500,2015
1007,1501.0,1369.0,12.0,0.0,10.0,0.0,14.0,96.0,1493.0,236.0,36667.0,057,53,940600,53057940600,2015
1008,1539.0,1383.0,7.0,13.0,27.0,0.0,53.0,56.0,1533.0,156.0,51563.0,057,53,940700,53057940700,2015
1009,2888.0,2048.0,17.0,497.0,24.0,54.0,102.0,142.0,2885.0,345.0,57011.0,057,53,940800,53057940800,2015
1010,775.0,732.0,2.0,11.0,14.0,0.0,8.0,6.0,770.0,140.0,40481.0,057,53,950100,53057950100,2015
1011,5768.0,5037.0,0.0,0.0,10.0,58.0,103.0,560.0,5768.0,625.0,70833.0,057,53,950800,53057950800,2015
1012,4366.0,3525.0,129.0,192.0,0.0,26.0,100.0,394.0,4329.0,752.0,62961.0,057,53,950900,53057950900,2015
1013,2721.0,2517.0,0.0,16.0,0.0,0.0,94.0,94.0,2718.0,391.0,50833.0,057,53,951000,53057951000,2015
1014,4990.0,4328.0,4.0,140.0,82.0,3.0,122.0,311.0,4897.0,1106.0,42692.0,057,53,951100,53057951100,2015
1015,3065.0,2758.0,1.0,40.0,0.0,1.0,57.0,208.0,3065.0,127.0,76454.0,057,53,951200,53057951200,2015
1016,1801.0,1662.0,0.0,0.0,0.0,0.0,30.0,109.0,1771.0,210.0,69792.0,057,53,951300,53057951300,2015
1017,4063.0,3037.0,55.0,2.0,14.0,17.0,187.0,751.0,3999.0,981.0,41800.0,057,53,951400,53057951400,2015
1018,9535.0,8056.0,45.0,96.0,85.0,0.0,173.0,1080.0,9443.0,1509.0,44760.0,057,53,951500,53057951500,2015
1019,4427.0,3195.0,0.0,1.0,52.0,0.0,84.0,1095.0,4375.0,952.0,56970.0,057,53,951600,53057951600,2015
1020,3901.0,2936.0,0.0,59.0,19.0,9.0,133.0,745.0,3664.0,448.0,58977.0,057,53,951700,53057951700,2015
1021,4864.0,2327.0,61.0,62.0,121.0,193.0,238.0,1862.0,4829.0,1351.0,37604.0,057,53,951800,53057951800,2015
1022,3601.0,3186.0,10.0,16.0,90.0,18.0,149.0,132.0,3585.0,112.0,84777.0,057,53,951900,53057951900,2015
1023,3400.0,2875.0,4.0,20.0,11.0,0.0,43.0,447.0,3351.0,420.0,54904.0,057,53,952100,53057952100,2015
1024,4622.0,2044.0,181.0,42.0,211.0,64.0,110.0,1886.0,4556.0,1591.0,33306.0,057,53,952200,53057952200,2015
1025,5030.0,1795.0,138.0,13.0,87.0,12.0,71.0,2914.0,4807.0,1948.0,32337.0,057,53,952301,53057952301,2015
1026,9224.0,5747.0,30.0,18.0,552.0,4.0,222.0,2651.0,9212.0,1448.0,57241.0,057,53,952302,53057952302,2015
1027,2899.0,1976.0,0.0,29.0,12.0,0.0,76.0,806.0,2889.0,509.0,50519.0,057,53,952401,53057952401,2015
1028,7728.0,4908.0,14.0,161.0,277.0,0.0,52.0,2316.0,7458.0,993.0,57224.0,057,53,952402,53057952402,2015
1029,2937.0,2059.0,48.0,10.0,33.0,7.0,165.0,615.0,2629.0,523.0,38479.0,057,53,952500,53057952500,2015
1030,3700.0,3079.0,26.0,0.0,13.0,0.0,131.0,446.0,3690.0,245.0,56379.0,057,53,952600,53057952600,2015
1031,3431.0,2923.0,8.0,25.0,52.0,6.0,105.0,312.0,3394.0,237.0,73182.0,057,53,952700,53057952700,2015
1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,057,53,990100,53057990100,2015
1033,184.0,182.0,0.0,2.0,0.0,0.0,0.0,0.0,184.0,0.0,66719.0,059,53,950100,53059950100,2015
1034,4889.0,4640.0,48.0,22.0,66.0,29.0,53.0,17.0,4869.0,552.0,67695.0,059,53,950200,53059950200,2015
1035,1745.0,1520.0,29.0,32.0,18.0,0.0,67.0,79.0,1708.0,372.0,46458.0,059,53,950300,53059950300,2015
1036,2123.0,1766.0,18.0,8.0,7.0,0.0,23.0,301.0,2123.0,241.0,48347.0,059,53,950400,53059950400,2015
1037,2302.0,1823.0,0.0,169.0,19.0,6.0,30.0,245.0,2294.0,361.0,36205.0,059,53,950500,53059950500,2015
1038,4537.0,3726.0,311.0,18.0,118.0,0.0,178.0,186.0,3745.0,268.0,77778.0,061,53,040100,53061040100,2015
1039,5671.0,3493.0,320.0,139.0,743.0,336.0,264.0,376.0,5479.0,1675.0,22757.0,061,53,040200,53061040200,2015
1040,2878.0,2212.0,11.0,17.0,96.0,160.0,48.0,322.0,2878.0,503.0,48750.0,061,53,040300,53061040300,2015
1041,4322.0,3204.0,234.0,46.0,130.0,0.0,261.0,440.0,3683.0,589.0,47985.0,061,53,040400,53061040400,2015
1042,2329.0,1755.0,49.0,55.0,63.0,0.0,209.0,198.0,2329.0,471.0,49808.0,061,53,040500,53061040500,2015
1043,3982.0,3073.0,182.0,142.0,96.0,0.0,151.0,338.0,3647.0,1174.0,31616.0,061,53,040700,53061040700,2015
1044,2598.0,1909.0,65.0,0.0,143.0,0.0,295.0,186.0,2443.0,494.0,45342.0,061,53,040800,53061040800,2015
1045,2900.0,2528.0,24.0,0.0,138.0,0.0,71.0,139.0,2888.0,137.0,80866.0,061,53,040900,53061040900,2015
1046,5738.0,4557.0,58.0,0.0,136.0,0.0,368.0,619.0,5730.0,1322.0,55163.0,061,53,041000,53061041000,2015
1047,4645.0,3050.0,46.0,30.0,281.0,0.0,527.0,711.0,4613.0,683.0,50959.0,061,53,041100,53061041100,2015
1048,3313.0,2375.0,42.0,44.0,311.0,0.0,355.0,186.0,3313.0,502.0,68417.0,061,53,041201,53061041201,2015
1049,6484.0,4241.0,235.0,21.0,673.0,12.0,169.0,1119.0,6413.0,1644.0,38219.0,061,53,041202,53061041202,2015
1050,5385.0,4487.0,0.0,0.0,617.0,0.0,162.0,119.0,5368.0,183.0,90565.0,061,53,041301,53061041301,2015
1051,4351.0,3070.0,90.0,75.0,238.0,0.0,184.0,694.0,4293.0,264.0,70099.0,061,53,041303,53061041303,2015
1052,2872.0,2272.0,58.0,0.0,293.0,0.0,115.0,134.0,2857.0,23.0,120486.0,061,53,041304,53061041304,2015
1053,5485.0,3839.0,34.0,25.0,94.0,460.0,131.0,902.0,5418.0,617.0,56534.0,061,53,041400,53061041400,2015
1054,1387.0,1204.0,23.0,21.0,15.0,0.0,46.0,78.0,1360.0,235.0,71618.0,061,53,041500,53061041500,2015
1055,5780.0,3604.0,111.0,39.0,878.0,0.0,360.0,788.0,5758.0,418.0,80030.0,061,53,041601,53061041601,2015
1056,6545.0,4763.0,188.0,88.0,345.0,0.0,425.0,736.0,6533.0,451.0,84271.0,061,53,041605,53061041605,2015
1057,5642.0,3852.0,166.0,35.0,777.0,0.0,338.0,308.0,5484.0,524.0,73919.0,061,53,041606,53061041606,2015
1058,3962.0,3088.0,51.0,0.0,451.0,77.0,102.0,193.0,3962.0,163.0,109537.0,061,53,041607,53061041607,2015
1059,6416.0,4724.0,178.0,9.0,875.0,153.0,175.0,286.0,6407.0,77.0,95102.0,061,53,041608,53061041608,2015
1060,5502.0,3001.0,210.0,17.0,591.0,103.0,607.0,929.0,5483.0,808.0,46625.0,061,53,041701,53061041701,2015
